Post_ID,Likes,Comments,Shares,Impressions,Reach,Engagement_Rate,Total_Engagement,Calculated_Engagement_Rate,Engagement_per_Impression,Reach_Efficiency,Performance_Level
f2dfed0b-5850-4c0d-811a-4977dcf16f32,33,430,9,7015,3688,12.8,472,12.8,6.73,52.57,High
c150e086-2443-4599-80b6-5d5fbec40b8c,820,206,54,4219,2522,42.82,1080,42.82,25.6,59.78,High
f9080273-f1a5-42c0-97d1-7170c7f10911,553,384,199,5947,3321,34.21,1136,34.21,19.1,55.84,High
2f148d98-f24c-4021-9e66-de578df4fcc9,841,28,40,9502,2301,39.5,909,39.5,9.57,24.22,High
1da43247-1b4f-41e0-86e5-55b88cf21e25,845,488,71,1663,695,202.01,1404,202.01,84.43,41.79,High
7ff81347-6f53-4ec8-813b-4b987cbe1691,391,40,63,9650,3928,12.58,494,12.58,5.12,40.7,High
e3ed19e1-a470-44ec-afb6-4ccb3be2b466,241,70,69,9335,1320,28.79,380,28.79,4.07,14.14,High
2d6b70a5-c5f8-418b-bb5f-0a860c305e6e,439,26,186,6240,1297,50.19,651,50.19,10.43,20.79,High
c72fded0-b9ed-401d-a3ac-f1bfad7dfa91,483,469,20,3248,1718,56.58,972,56.58,29.93,52.89,High
13a31b87-b746-4ede-b857-2482183be969,623,381,61,5607,1347,79.06,1065,79.06,18.99,24.02,High
5b598472-ac2c-427b-96f6-2a9d8423f99b,128,200,95,9655,4803,8.81,423,8.81,4.38,49.75,Medium
12eb55dc-7c15-46dd-b3d0-c4e48be08eb6,697,146,12,9507,2735,31.26,855,31.26,8.99,28.77,High
b67d6f1f-82b4-4d1f-a6ba-23269176d8a8,592,318,48,6197,2859,33.51,958,33.51,15.46,46.14,High
5acbb201-bed1-4e20-ae92-714e97fcab97,440,259,171,6302,4654,18.69,870,18.69,13.81,73.85,High
890577b4-0876-44a5-b339-11c1648aec2a,570,334,121,5314,2226,46.05,1025,46.05,19.29,41.89,High
2c5fb1fd-b840-4d46-8230-aa1c511a05fa,143,110,98,4322,2704,12.98,351,12.98,8.12,62.56,High
971dcc7f-605b-4e57-bbb1-8069671c0115,557,220,39,4850,3696,22.08,816,22.08,16.82,76.21,High
90c544c3-4eb5-4e84-a7c7-36e8089d8199,42,435,107,1169,987,59.17,584,59.17,49.96,84.43,High
1cb938df-8a8c-482b-aefd-74c33e944f05,501,364,17,8903,635,138.9,882,138.9,9.91,7.13,High
54d9ec00-415f-461d-bc98-2e35bfb6e1c7,439,147,81,9786,4044,16.49,667,16.49,6.82,41.32,High
dbc189e8-5103-4f18-8ead-9779a2074dd2,979,400,63,5842,1840,78.37,1442,78.37,24.68,31.5,High
b659045c-0d01-491b-8331-6fd1f8fe7ad6,538,440,75,2743,1837,57.32,1053,57.32,38.39,66.97,High
cc8f0fdb-d39c-47e7-b77e-d5ad9c6fb85f,539,311,74,6108,4185,22.08,924,22.08,15.13,68.52,High
5de48124-c873-4488-a3e6-782b6e2585ab,384,76,188,6766,2548,25.43,648,25.43,9.58,37.66,High
5fe52eb0-983c-4ed7-b79e-dc97db2c83a3,936,110,189,2113,1570,78.66,1235,78.66,58.45,74.3,High
29e22842-0a21-4fa8-8c20-3c7c276f9fa5,649,64,156,8053,1361,63.85,869,63.85,10.79,16.9,High
edc9974a-5b3e-4354-ae9a-a4ca1250af6f,566,130,10,1403,929,76.0,706,76.0,50.32,66.22,High
a444eab1-b95e-4ffe-9ffd-8f6afec0f826,303,247,95,5873,2843,22.69,645,22.69,10.98,48.41,High
77619cd2-cc42-4761-ba5e-62df7f6348c8,240,66,115,9115,514,81.91,421,81.91,4.62,5.64,High
c5235b98-3c01-40a9-b9ca-a73cfb2fa9cb,407,449,188,5758,4588,22.76,1044,22.76,18.13,79.68,High
542fa70b-37cf-4ba9-9adc-9bf599e6cbcf,361,429,115,9744,997,90.77,905,90.77,9.29,10.23,High
2900a12a-e6bb-4507-b539-4bdf00e77f88,985,252,149,6910,2513,55.15,1386,55.15,20.06,36.37,High
f6d49376-6b37-4d9a-927d-effd7215fa22,530,281,30,6557,3433,24.5,841,24.5,12.83,52.36,High
cfadd7d4-f2d2-4a69-8a52-3f321f0ceecf,239,354,130,7307,2729,26.49,723,26.49,9.89,37.35,High
681b6e28-f771-4ee3-bdda-a8d57476f12d,394,220,36,7177,3938,16.51,650,16.51,9.06,54.87,High
be4c9e96-6516-4f46-853a-5ddabc841358,499,314,95,7074,2552,35.58,908,35.58,12.84,36.08,High
51993458-bdea-483b-9754-8975dd00a1e5,350,486,61,5471,2233,40.17,897,40.17,16.4,40.82,High
3ec51cae-23d5-412d-95d9-7330a0302646,628,119,165,9874,4197,21.73,912,21.73,9.24,42.51,High
b74667dc-5c8b-4916-9979-dee36ad9baa9,128,396,172,6307,4996,13.93,696,13.93,11.04,79.21,High
4edab541-5bf4-4b34-89f8-a183e65fe689,422,54,176,3399,2323,28.07,652,28.07,19.18,68.34,High
56d44602-38dd-40b1-a3dd-2ed9f0f1d214,225,236,131,2423,2262,26.17,592,26.17,24.43,93.36,High
6b7ae4e3-184b-41f1-b24b-48b928967d05,401,426,11,1628,546,153.48,838,153.48,51.47,33.54,High
f19be446-6cc6-4cf2-9b24-6082a26aaf89,843,422,100,9232,1616,84.47,1365,84.47,14.79,17.5,High
a4d63bd1-738b-499d-b3ea-a8460efdbb9d,734,456,4,5439,4894,24.4,1194,24.4,21.95,89.98,High
e48a17de-c9e0-45d7-ad73-ada0073693dd,397,107,102,5946,1436,42.2,606,42.2,10.19,24.15,High
17e03b8c-0075-4095-9860-df9763d337fd,536,257,82,6743,2936,29.8,875,29.8,12.98,43.54,High
5f419ce1-317c-4558-b92a-cf758ba40737,902,170,46,8684,2429,46.03,1118,46.03,12.87,27.97,High
fccebc13-bd96-4f45-b7a6-4a82ece95dec,881,329,59,3351,3350,37.88,1269,37.88,37.87,99.97,High
1ea467f2-9906-4f0d-bd1b-441d88ce670c,494,288,138,7300,3230,28.48,920,28.48,12.6,44.25,High
df8eccb5-e8f2-4249-9e84-fa5bdada0f64,469,342,100,8785,4011,22.71,911,22.71,10.37,45.66,High
79e9ad85-1778-4888-8269-cea541c17930,453,31,131,9889,4133,14.88,615,14.88,6.22,41.79,High
2825ac16-d137-488a-981c-c97e84425b4f,83,212,17,2848,1076,29.0,312,29.0,10.96,37.78,High
88d32b90-d2ce-415a-8afb-d269767d059b,875,10,94,8872,890,110.0,979,110.0,11.03,10.03,High
978c4be5-060a-457f-840d-afa22b76e6a2,237,121,141,1466,1281,38.95,499,38.95,34.04,87.38,High
bef78f0b-b160-422d-b089-75ba5117eb71,428,321,68,8512,2250,36.31,817,36.31,9.6,26.43,High
45cafa4a-d093-4b09-b690-5979abb9a4c9,877,173,31,7490,4064,26.6,1081,26.6,14.43,54.26,High
f577b2f4-92a6-4b58-899a-a6e2c82a72ed,896,269,130,6860,2696,48.03,1295,48.03,18.88,39.3,High
8959e112-5111-4eb0-8f51-0e33d19e8786,363,88,200,5405,4724,13.78,651,13.78,12.04,87.4,High
e5004eaa-5aa3-49c1-abff-9bcc0b8d08af,593,238,103,7127,4978,18.76,934,18.76,13.11,69.85,High
fca3da84-3a47-4795-9fa5-fc0ae365fad3,98,402,122,8864,1594,39.02,622,39.02,7.02,17.98,High
796de367-6eeb-4fe1-b810-84cefc3c4c28,708,354,161,5593,2532,48.3,1223,48.3,21.87,45.27,High
40f486f5-9632-49b9-a92a-4658a3f91518,145,487,24,4663,3511,18.68,656,18.68,14.07,75.29,High
04e210c6-bd4d-4487-903d-35b995fb2370,820,495,63,3826,1717,80.26,1378,80.26,36.02,44.88,High
de819312-2a9e-4dee-98fc-20b66424d3f0,766,391,165,1739,757,174.64,1322,174.64,76.02,43.53,High
3d1c78e6-5eb1-498e-9bfa-3d91ae2c85f0,397,67,9,9528,4479,10.56,473,10.56,4.96,47.01,High
69987b5f-315e-4b8b-84c5-dd3dc87a8b43,60,434,169,4057,2215,29.93,663,29.93,16.34,54.6,High
126e8354-6df3-4cf5-9bc3-5e9bb913d345,41,240,130,2828,2151,19.11,411,19.11,14.53,76.06,High
cccb66dd-cb2e-4594-b761-b07f4958d491,421,18,110,7518,2262,24.27,549,24.27,7.3,30.09,High
0b9713e0-8120-438e-940a-c4e1d1cbe636,549,291,192,3612,1212,85.15,1032,85.15,28.57,33.55,High
0574b03d-7878-4e95-ad31-1a83b8362a61,920,201,80,7845,2224,54.0,1201,54.0,15.31,28.35,High
4adca709-5638-4fb9-9cd7-6c77ac1218f7,104,418,146,6393,3153,21.19,668,21.19,10.45,49.32,High
52d6d5ca-f344-480c-9e3e-69a4d925e90e,41,110,26,9121,1973,8.97,177,8.97,1.94,21.63,Medium
66eb44fa-a7c5-4459-a032-05ebd15c13d5,164,455,152,7565,2265,34.04,771,34.04,10.19,29.94,High
1ea36e2a-4794-4ce8-a1b2-fd836f034033,298,295,48,4642,2253,28.45,641,28.45,13.81,48.54,High
c0ded64b-b74e-4cdc-9054-caaadc62d583,955,375,7,9296,4025,33.22,1337,33.22,14.38,43.3,High
1e6dafaf-6626-49e5-a70b-64a921fba96a,880,44,122,9702,4464,23.43,1046,23.43,10.78,46.01,High
ab6485a1-0d7d-4a2f-a0c3-778d676d0393,692,117,189,5868,1171,85.23,998,85.23,17.01,19.96,High
f655a227-e616-4ed0-b84e-c48e27ae390c,808,268,91,7455,2182,53.48,1167,53.48,15.65,29.27,High
5d3d9da4-6073-4e7d-a571-0088cc536afe,825,191,178,1841,1272,93.87,1194,93.87,64.86,69.09,High
57478376-8232-491c-bf98-6cdb0627c000,176,500,195,7165,2442,35.67,871,35.67,12.16,34.08,High
802768f3-cb22-410a-b96f-99a11cd77b1e,732,95,159,3682,826,119.37,986,119.37,26.78,22.43,High
abc0dc32-bcb7-42e2-972e-5eca4a2527c5,931,85,95,6109,3124,35.56,1111,35.56,18.19,51.14,High
c4be7944-110b-41c7-bcd4-27414c0aa935,169,364,129,5439,2456,26.95,662,26.95,12.17,45.16,High
8bd0f818-d69b-48c9-9d9f-393c4856f1a4,197,356,62,2016,1614,38.1,615,38.1,30.51,80.06,High
b3474f01-4355-49b0-8183-dc7fb347ddc3,251,99,171,5601,3254,16.01,521,16.01,9.3,58.1,High
430eb1d0-a966-4856-baae-e946ead43f06,973,19,179,6968,1102,106.26,1171,106.26,16.81,15.82,High
1687aee5-c02f-4d40-ad2d-5245d33c973d,732,333,5,1635,1521,70.35,1070,70.35,65.44,93.03,High
2050c2f7-b8b2-4a5d-90f0-0481cdcf0732,127,106,80,8310,764,40.97,313,40.97,3.77,9.19,High
d832c112-5480-4834-8243-6881222b54d8,526,340,103,8936,1001,96.8,969,96.8,10.84,11.2,High
9ea69a4b-876c-41e4-bb54-6f0159c52bb4,518,370,177,7081,4073,26.15,1065,26.15,15.04,57.52,High
c56de5b5-df96-4e07-a2ca-c65b2064e825,168,323,169,9175,3704,17.82,660,17.82,7.19,40.37,High
764c4167-fa7f-4f28-b788-3352177247a0,596,122,39,4510,4305,17.58,757,17.58,16.78,95.45,High
dde168cb-7b19-4754-a3cb-75656d0a6db0,34,398,188,1350,1226,50.57,620,50.57,45.93,90.81,High
c90f3584-0dbd-42e9-91c3-2118dc703c63,692,252,164,6823,4068,27.24,1108,27.24,16.24,59.62,High
491699c7-9c2d-4f8f-b1a5-2ccd7d7fd67a,928,413,122,7349,2950,49.59,1463,49.59,19.91,40.14,High
b9b1090b-65aa-4c78-9261-6d9d2f1ee803,57,326,99,9257,4299,11.21,482,11.21,5.21,46.44,High
a6ef23d6-c29b-4bc6-bed7-326289a905f2,503,397,47,7015,2604,36.37,947,36.37,13.5,37.12,High
9ae69cf6-c704-4aa4-8737-e1120d7dc472,323,302,31,8291,2641,24.84,656,24.84,7.91,31.85,High
efbfaee3-db63-46b3-947c-48ba5c93c578,58,325,169,7344,2861,19.29,552,19.29,7.52,38.96,High
6855d662-7066-4cae-bc8d-3c70360fa28a,93,284,67,8410,2196,20.22,444,20.22,5.28,26.11,High
bca6bb10-95f2-4bd0-9240-47c892145f1c,691,27,126,7769,4243,19.89,844,19.89,10.86,54.61,High
cf40474c-2fd9-4792-b828-a7c73a037031,876,84,84,5961,2572,40.59,1044,40.59,17.51,43.15,High
2060741a-4305-415e-abb6-bc1c923b0199,833,403,52,9955,1082,119.04,1288,119.04,12.94,10.87,High
6550d2d1-e997-4d0a-a454-5e3b128dcc7d,979,442,112,5762,2999,51.12,1533,51.12,26.61,52.05,High
16416adb-8974-4cfb-b378-0bfada083955,573,252,29,4264,3099,27.56,854,27.56,20.03,72.68,High
0ab9015c-a3e6-4cc8-b5fa-8b10ac7f1e54,455,434,158,6285,2179,48.05,1047,48.05,16.66,34.67,High
2c0d92a9-e161-48cf-a175-987c2fb7562d,294,424,168,5241,4415,20.07,886,20.07,16.91,84.24,High
48e53500-b535-496a-b19a-fbf8dae567dc,751,1,165,9226,2462,37.25,917,37.25,9.94,26.69,High
0e18f80d-227f-4c5f-bbf5-f1c4bddb7744,290,20,167,2011,1146,41.62,477,41.62,23.72,56.99,High
e93600bb-4dc8-448a-9787-dba5ae24c886,268,280,149,4791,4180,16.67,697,16.67,14.55,87.25,High
bbecfc93-c9e2-437c-ace0-6a248ede941b,221,258,197,8012,3258,20.75,676,20.75,8.44,40.66,High
fe1cc6ac-616a-4921-9b2e-2067576ef8eb,971,223,83,3770,1399,91.28,1277,91.28,33.87,37.11,High
e793b6b2-92db-4f81-91e8-0bf4d03ff9c9,494,106,53,5119,1129,57.84,653,57.84,12.76,22.06,High
22654397-c833-45e3-99bf-cf97f9f50862,151,184,42,7402,805,46.83,377,46.83,5.09,10.88,High
4cfb7c55-bc40-4736-badc-4b8a65da68e4,24,473,90,2991,2491,23.56,587,23.56,19.63,83.28,High
1b73b2a5-502a-4564-800d-0ec91d58c680,418,394,28,9477,2980,28.19,840,28.19,8.86,31.44,High
a281a11c-ac8b-43a5-917f-fe660eff5344,787,315,34,7561,1161,97.85,1136,97.85,15.02,15.36,High
c387c10f-66d9-4e6c-87cb-b429db302b4b,267,189,135,5409,1751,33.75,591,33.75,10.93,32.37,High
3e11fcd8-b948-428d-ac50-c7253c778cff,539,113,55,6075,4708,15.02,707,15.02,11.64,77.5,High
7860da1f-35f1-47c6-87a1-4191c6464fba,628,66,36,8862,1370,53.28,730,53.28,8.24,15.46,High
ec315827-4f53-4980-8914-7ad1023f0db6,515,256,97,6226,2959,29.33,868,29.33,13.94,47.53,High
3414bafa-4f42-47fd-91de-f81bf09e17b5,833,29,91,8583,528,180.49,953,180.49,11.1,6.15,High
42d9c02d-496f-446b-a4d1-3c655246cdfa,389,482,159,4636,3442,29.92,1030,29.92,22.22,74.25,High
3a6d603d-aff5-4c0d-8083-0d1a5910691d,10,341,62,1992,982,42.06,413,42.06,20.73,49.3,High
3d81031b-e66d-492f-b36c-864dd6a8ae98,468,241,14,6797,3948,18.31,723,18.31,10.64,58.08,High
383f627e-65f2-4322-81f7-8f511f088bb7,72,402,122,7389,1100,54.18,596,54.18,8.07,14.89,High
2a859d4f-17a6-459b-8593-b67954344ea8,448,247,195,6660,4981,17.87,890,17.87,13.36,74.79,High
1066f258-15e5-4e25-bd57-6972de46f2a4,708,428,80,2334,603,201.66,1216,201.66,52.1,25.84,High
066448e7-0a6d-49a3-ae0d-60cb7e4552e5,380,196,136,5207,4662,15.27,712,15.27,13.67,89.53,High
ba4aa975-3517-4659-89e6-58d5b8788bea,771,251,91,9336,4710,23.63,1113,23.63,11.92,50.45,High
aaf2e3b7-603c-485e-843a-5d65a76e11ec,185,423,56,9042,3772,17.6,664,17.6,7.34,41.72,High
1c3cd6bd-ea33-466f-b033-bcbdfe87d52c,652,450,101,9387,3189,37.72,1203,37.72,12.82,33.97,High
461f9110-b5c2-4d12-95ba-d8373ef4a9f2,24,158,134,8092,3703,8.53,316,8.53,3.91,45.76,Medium
932441e3-368f-4315-b45e-38369b937b67,651,374,168,2164,1463,81.54,1193,81.54,55.13,67.61,High
8e31d203-bfb1-424c-9509-9e347a61ec63,993,70,33,6864,4010,27.33,1096,27.33,15.97,58.42,High
9d829945-55fa-4977-9587-73aec169492e,545,421,29,7289,4948,20.11,995,20.11,13.65,67.88,High
4478a5aa-42d1-4413-8f4d-4e96b86efee5,158,376,79,9544,4717,13.0,613,13.0,6.42,49.42,High
86ddcd5a-d533-464f-98a7-a3ca5a37a970,925,361,162,4692,597,242.55,1448,242.55,30.86,12.72,High
7808e335-2748-493f-bed8-a490dbedb995,498,467,148,2119,1320,84.32,1113,84.32,52.52,62.29,High
32c353cc-171f-4898-aac0-87e4fdcfccb4,777,159,93,5138,4328,23.78,1029,23.78,20.03,84.24,High
a228acdf-460d-4c07-a41e-3ab5ee929073,662,439,166,4253,1438,88.11,1267,88.11,29.79,33.81,High
e16a18f7-4905-48a5-bbcc-9c77e3c3415a,491,256,122,8566,3164,27.47,869,27.47,10.14,36.94,High
1fabbdea-b8e7-4a1e-918c-233f1a89759e,950,265,45,6484,2925,43.08,1260,43.08,19.43,45.11,High
72bee3ad-6fdd-46b5-bef4-0ad688efd128,937,119,137,4425,1418,84.13,1193,84.13,26.96,32.05,High
54f9d1b1-f0f7-4b16-b5f2-05b9ca355aaa,324,135,121,3101,1317,44.04,580,44.04,18.7,42.47,High
0ff637eb-e8dd-4db3-a54a-1950e2424a69,490,125,6,9619,4664,13.31,621,13.31,6.46,48.49,High
a766c780-1990-4e31-ab38-0f2a19bf6997,416,465,91,9659,2730,35.6,972,35.6,10.06,28.26,High
692fa502-c2ed-4a7b-96b4-cad28f728736,26,421,99,7585,3556,15.35,546,15.35,7.2,46.88,High
ca84441d-790c-42b6-b903-ff1540e9030b,694,67,34,6684,4014,19.81,795,19.81,11.89,60.05,High
2ac8418c-d624-4a99-9b37-1f966d004946,304,384,14,6120,3468,20.24,702,20.24,11.47,56.67,High
9f1d1c31-dcd6-487c-ba6a-1d2cd2e6f5e3,674,287,14,6829,1712,56.95,975,56.95,14.28,25.07,High
a308bad4-5a51-4562-8a8e-132991774843,351,110,153,7740,4719,13.01,614,13.01,7.93,60.97,High
20788734-5509-4af7-8892-a36590f53e07,511,173,88,3225,1937,39.86,772,39.86,23.94,60.06,High
38e3b9c2-0d12-4408-bf4e-009e4a50a2f0,465,288,34,9916,3237,24.31,787,24.31,7.94,32.64,High
eee5b9fa-8200-4491-a84c-c792a8f189d2,183,273,111,3593,3489,16.25,567,16.25,15.78,97.11,High
5967a516-19d2-4c85-872d-3f318bb47e40,401,420,30,9577,3795,22.42,851,22.42,8.89,39.63,High
79c930ab-fcee-4e0c-9d31-36b89847b861,152,127,66,4304,3450,10.0,345,10.0,8.02,80.16,High
6827583c-cce5-4ba9-a74d-d24ea6eced6e,423,312,115,6363,2626,32.37,850,32.37,13.36,41.27,High
2f7ac65e-b9cc-42ce-9c9c-b63eb0be6f0a,890,341,35,4721,1815,69.75,1266,69.75,26.82,38.45,High
c00c227e-db62-468c-a1d8-4c27e283dcf8,146,7,145,1074,675,44.15,298,44.15,27.75,62.85,High
00df1a7b-a7cf-4574-af88-1ebeca5c3a6e,267,159,126,5250,1644,33.58,552,33.58,10.51,31.31,High
6bdc2533-a2d8-404b-a6b5-59f98c21ff4b,847,29,23,4906,1086,82.78,899,82.78,18.32,22.14,High
1c8cfcf4-ca52-4f2d-8ff7-ee3e93d55ad2,130,326,118,9407,3010,19.07,574,19.07,6.1,32.0,High
489ed065-2125-4a5c-9cca-d73b351bf9f5,296,281,114,2587,852,81.1,691,81.1,26.71,32.93,High
ae2c2dc9-36d1-4e86-8d98-d86bee46407c,333,18,8,8821,2169,16.55,359,16.55,4.07,24.59,High
438e8a82-78c3-4de2-9750-20e2591d7e77,157,493,124,6446,4316,17.93,774,17.93,12.01,66.96,High
54fd4194-4298-4cf4-9dbb-985d4e366454,846,102,68,6543,2587,39.27,1016,39.27,15.53,39.54,High
a8c0d17e-b14f-43bb-8fc6-b7cacfe7ed0f,333,427,125,3278,1437,61.59,885,61.59,27.0,43.84,High
a18f4539-80d9-4ca3-b21f-e13514346d38,869,340,147,9190,3025,44.83,1356,44.83,14.76,32.92,High
5eeb0933-b581-486e-a0a3-22664cf8bb60,595,334,129,5659,2995,35.33,1058,35.33,18.7,52.92,High
41530afa-49d3-4fb8-a607-228a67b41efc,358,250,36,7931,575,112.0,644,112.0,8.12,7.25,High
d49ca63c-4778-47df-b32d-3669485855a9,281,406,59,2885,2427,30.74,746,30.74,25.86,84.12,High
2b65f048-eaff-4794-9545-23f3ec2b6d78,628,57,41,7718,1233,58.88,726,58.88,9.41,15.98,High
a5c2bffc-6c66-4ede-849c-8ea972a85e67,630,278,197,4467,3243,34.07,1105,34.07,24.74,72.6,High
eba203a1-40fb-4798-a9a9-de35553c55a4,733,46,155,9362,2670,34.98,934,34.98,9.98,28.52,High
dac8542a-fe43-401c-99f3-3d1b0da88db6,53,190,162,3748,2746,14.75,405,14.75,10.81,73.27,High
cc4a5dc3-09cf-4f72-a4e5-cc31a8b452f5,454,488,42,4682,2389,41.19,984,41.19,21.02,51.03,High
b1ce889d-15a7-40a7-b4cd-0381bb357442,878,308,174,9272,1507,90.25,1360,90.25,14.67,16.25,High
8986ba3e-6240-4d4d-8bd8-d05d9e88710f,908,184,166,6821,1115,112.83,1258,112.83,18.44,16.35,High
61c73c24-a5ed-4a90-b2ec-b991c678d913,266,99,152,8157,3260,15.86,517,15.86,6.34,39.97,High
d491a32b-c9a1-41a3-a4fe-6d793ad870a9,356,68,136,6285,3761,14.89,560,14.89,8.91,59.84,High
6adf8de7-3a76-418b-a0f7-c9a6d38f3be8,527,408,162,7036,4687,23.41,1097,23.41,15.59,66.61,High
1dc653a4-ca60-46d7-b35d-d80a680f1bd7,583,183,37,5180,1711,46.93,803,46.93,15.5,33.03,High
a7f20204-3220-415f-b5f9-59cc1e5a0a37,857,49,94,6513,4542,22.02,1000,22.02,15.35,69.74,High
b3b096a2-2950-4ef9-8760-f11cf6bd548f,717,403,80,4453,890,134.83,1200,134.83,26.95,19.99,High
db920573-9f7f-406f-82fc-4b14acfe8958,172,467,78,2915,542,132.29,717,132.29,24.6,18.59,High
3c582e02-3d5e-4635-824a-ce082c25266c,782,348,67,7941,2173,55.09,1197,55.09,15.07,27.36,High
4a01af8c-cfc2-4094-8e1e-f2937bf93bc8,455,194,171,7540,2776,29.54,820,29.54,10.88,36.82,High
2cb31310-361b-485d-b27e-e33548fc7a8c,437,138,84,5198,1492,44.17,659,44.17,12.68,28.7,High
b66ccb35-a84b-4813-91d1-2162ae5df43d,972,106,106,8366,2115,55.98,1184,55.98,14.15,25.28,High
13489983-bd61-4cea-b213-5180a0495a59,34,28,126,7233,2355,7.98,188,7.98,2.6,32.56,Medium
de31734b-3b15-49f0-8b6b-ede0ae89b5e8,697,147,106,6423,4811,19.75,950,19.75,14.79,74.9,High
418d8911-d253-41bf-9b3e-5bfb5f967678,225,93,89,6984,1122,36.27,407,36.27,5.83,16.07,High
891e286f-8267-4edc-bd9c-b47e74d348d3,78,3,95,4923,3843,4.58,176,4.58,3.58,78.06,Low
2c406dad-3462-4425-a572-b2e87b4fa48d,141,150,168,4791,3110,14.76,459,14.76,9.58,64.91,High
d21afab2-7feb-485b-b6ca-113020ac03fe,917,289,23,9214,4246,28.94,1229,28.94,13.34,46.08,High
024aa77c-c1ac-4aad-85c8-ba6a4e229f20,66,228,185,4214,1380,34.71,479,34.71,11.37,32.75,High
0dc2a0f1-f1ef-48fb-9f00-49a2afb18e2a,761,31,129,4213,3638,25.32,921,25.32,21.86,86.35,High
169cb216-c796-4062-9782-b7d259b7eb03,211,72,54,8342,2183,15.44,337,15.44,4.04,26.17,High
0a91cba3-2233-4eca-9506-926497553957,897,121,111,6350,3556,31.75,1129,31.75,17.78,56.0,High
9fc4363a-c5a3-4e3d-81bb-c05be6f4cd00,734,343,192,7795,3827,33.16,1269,33.16,16.28,49.1,High
60ffd470-bde3-4809-81ac-dbf0b7b516ed,391,136,91,4789,1619,38.17,618,38.17,12.9,33.81,High
f240d459-1ff2-4b94-ac4a-daa493a1148b,399,395,20,7366,3260,24.97,814,24.97,11.05,44.26,High
23b3dc69-9ace-4112-b050-08b138d84f28,176,250,88,2918,1484,34.64,514,34.64,17.61,50.86,High
2d440659-c6c1-42cc-ba05-4634373773f9,373,332,43,7517,3500,21.37,748,21.37,9.95,46.56,High
c851db8e-9800-4cff-8798-08228da2b847,361,405,55,9545,2073,39.6,821,39.6,8.6,21.72,High
98dd339f-09d8-451b-a57f-11fcdb7f05fd,216,193,94,5094,2869,17.53,503,17.53,9.87,56.32,High
cfa9fdec-e8e0-4c97-8d62-a152ebffae67,453,66,101,9779,1706,36.34,620,36.34,6.34,17.45,High
03ab1f2d-9564-4a00-b8a9-e9b3c467cef1,375,482,140,7251,1375,72.51,997,72.51,13.75,18.96,High
bfdce2fe-4a4b-469b-8ec0-c2abac24acf2,532,236,76,6781,1666,50.66,844,50.66,12.45,24.57,High
a5ca538f-b59e-4571-8422-85802d8bb77f,964,10,90,5556,3174,33.52,1064,33.52,19.15,57.13,High
6a6b1d65-b7cf-44ba-8fef-2e7bfb06512c,431,363,60,9792,2810,30.39,854,30.39,8.72,28.7,High
c58fb1dd-712a-44a5-907a-47d562bfc215,631,30,61,9782,1608,44.9,722,44.9,7.38,16.44,High
7975cd14-e434-4dd2-b572-6355f28df971,406,383,58,4982,2107,40.2,847,40.2,17.0,42.29,High
49240eb9-537e-4d2f-bc66-0456a985a3cf,85,331,2,9368,4641,9.01,418,9.01,4.46,49.54,Medium
4067329e-ccba-4675-97de-f211798ce4c0,484,216,18,6590,4613,15.56,718,15.56,10.9,70.0,High
b343e5fb-f5ca-443b-9f13-7fe06c95ec62,462,134,65,9528,943,70.1,661,70.1,6.94,9.9,High
81212907-eb5b-4baf-b8fc-fb14335fe5f6,413,234,155,3812,3009,26.65,802,26.65,21.04,78.93,High
dce91723-2c26-41b4-8cb1-66cf4d10ee3f,177,36,178,6580,542,72.14,391,72.14,5.94,8.24,High
02115ccc-788b-472d-9eff-ca3d29d94e39,174,181,141,8869,3676,13.49,496,13.49,5.59,41.45,High
080ec929-3a06-4fd4-89c3-86f588b7e7da,620,33,91,7137,4726,15.74,744,15.74,10.42,66.22,High
9502a56f-0cc8-4c1d-a79e-02e412b47e86,236,485,110,7241,1238,67.12,831,67.12,11.48,17.1,High
e8aabfe2-9b06-42e5-924b-446ab8d6f592,691,364,131,3602,1502,78.96,1186,78.96,32.93,41.7,High
c62ffb5a-bd31-49a6-a87a-dfd961b52d87,966,155,141,4764,1446,87.28,1262,87.28,26.49,30.35,High
dde95bc9-4a43-4e67-b846-717e4b2737ea,63,32,139,8114,4799,4.88,234,4.88,2.88,59.14,Low
0cd37d59-f5bb-40f7-ac8e-d19932133e21,740,424,133,8490,1922,67.48,1297,67.48,15.28,22.64,High
be60452f-5dfa-421e-8ca4-a775ca52665b,71,80,17,6059,4768,3.52,168,3.52,2.77,78.69,Low
f092fc88-ed7d-46be-9922-b90d1d0facae,220,474,90,6908,2676,29.3,784,29.3,11.35,38.74,High
20a022a7-7721-4bde-89df-dc701a1c6cdb,191,239,144,1408,1323,43.39,574,43.39,40.77,93.96,High
59115233-2077-4d7d-8dbd-e1cdf9a97a1b,901,396,3,7598,1662,78.22,1300,78.22,17.11,21.87,High
94672cb5-2122-4416-b76c-05b5bb4b227f,64,317,173,4529,1418,39.07,554,39.07,12.23,31.31,High
b7dad050-51ae-47e0-865a-43c1df62d83b,99,2,184,3193,1973,14.45,285,14.45,8.93,61.79,High
92cc3c86-88fa-419a-873d-efcad60ebb88,349,86,100,6328,4573,11.7,535,11.7,8.45,72.27,High
5b771916-9f70-40e2-9a58-ae116927cb19,596,357,120,8795,1297,82.73,1073,82.73,12.2,14.75,High
